"WO","District","LeadTech","Service","Rush","ReqDate","WorkDate","Techs","WtyLbr","WtyParts"," LbrHrs "," PartsCost ","Payment"," Wait ","LbrRate"," LbrCost "," LbrFee "," PartsFee "," TotalCost "," TotalFee ","ReqDay","WorkDay","ROW_NUMBER","FILE_NAME","FILE_DATE"
"A00981","Central","Khan","Assess","","23-Jun-21","03-Jul-21",1,"","",1.0," 180.00 ","P.O."," 10 ",80," 80.00 "," 80.00 "," 180.00 "," 260.00 "," 260.00 ","Wed","Sat",882,"work_orders_sample_1667864342.csv","2022-07-11 23:39:02"
"A00982","South","Lopez","Repair","","23-Jun-21","13-Jul-21",1,"","",1.0," 188.95 ","Account"," 20 ",80," 80.00 "," 80.00 "," 188.95 "," 268.95 "," 268.95 ","Wed","Tue",883,"work_orders_sample_1667864342.csv","2022-07-11 23:39:02"
"A00983","Northeast","Ling","Deliver","","23-Jun-21","21-Jul-21",1,"","",0.25," 37.58 ","Account"," 28 ",80," 20.00 "," 20.00 "," 37.58 "," 57.58 "," 57.58 ","Wed","Wed",884,"work_orders_sample_1667864342.csv","2022-07-11 23:39:02"
"A00984","Northwest","Cartier","Replace","","23-Jun-21","19-Jul-21",1,"","",0.5," 20.00 ","Account"," 26 ",80," 40.00 "," 40.00 "," 20.00 "," 60.00 "," 60.00 ","Wed","Mon",885,"work_orders_sample_1667864342.csv","2022-07-11 23:39:02"
"A00985","South","Burton","Deliver","","23-Jun-21","19-Jul-21",1,"","",0.25," 78.28 ","C.O.D."," 26 ",80," 20.00 "," 20.00 "," 78.28 "," 98.28 "," 98.28 ","Wed","Mon",886,"work_orders_sample_1667864342.csv","2022-07-11 23:39:02"
"A00986","South","Ling","Deliver","","23-Jun-21","22-Jul-21",1,"","",0.25," 37.29 ","Account"," 29 ",80," 20.00 "," 20.00 "," 37.29 "," 57.29 "," 57.29 ","Wed","Thu",887,"work_orders_sample_1667864342.csv","2022-07-11 23:39:02"
"A00987","North","Ling","Deliver","Yes","23-Jun-21","",1,"","",""," 48.59 ","C.O.D.","  ",80," -   "," -   "," 48.59 "," 48.59 "," 48.59 ","Wed","Sat",888,"work_orders_sample_1667864342.csv","2022-07-11 23:39:02"
"A00988","Central","Burton","Assess","","23-Jun-21","",2,"","",""," 164.40 ","C.O.D.","  ",140," -   "," -   "," 164.40 "," 164.40 "," 164.40 ","Wed","Sat",889,"work_orders_sample_1667864342.csv","2022-07-11 23:39:02"
"A00989","North","Ling","Deliver","","24-Jun-21","15-Jul-21",2,"","",0.25," 268.06 ","Account"," 21 ",140," 35.00 "," 35.00 "," 268.06 "," 303.06 "," 303.06 ","Thu","Thu",890,"work_orders_sample_1667864342.csv","2022-07-11 23:39:02"
"A00990","West","Khan","Deliver","","24-Jun-21","23-Jul-21",1,"","",0.25," 19.20 ","P.O."," 29 ",80," 20.00 "," 20.00 "," 19.20 "," 39.20 "," 39.20 ","Thu","Fri",891,"work_orders_sample_1667864342.csv","2022-07-11 23:39:02"
"A00991","North","Ling","Assess","","24-Jun-21","19-Jul-21",2,"","",0.25," 21.33 ","Account"," 25 ",140," 35.00 "," 35.00 "," 21.33 "," 56.33 "," 56.33 ","Thu","Mon",892,"work_orders_sample_1667864342.csv","2022-07-11 23:39:02"
"A00992","North","Burton","Replace","","24-Jun-21","",1,"","",""," 7.50 ","C.O.D.","  ",80," -   "," -   "," 7.50 "," 7.50 "," 7.50 ","Thu","Sat",893,"work_orders_sample_1667864342.csv","2022-07-11 23:39:02"
"A00993","North","Ling","Deliver","","24-Jun-21","",1,"","",""," 115.19 ","Account","  ",80," -   "," -   "," 115.19 "," 115.19 "," 115.19 ","Thu","Sat",894,"work_orders_sample_1667864342.csv","2022-07-11 23:39:02"
"A00994","North","Ling","Deliver","","24-Jun-21","",1,"","",""," 120.00 ","Account","  ",80," -   "," -   "," 120.00 "," 120.00 "," 120.00 ","Thu","Sat",895,"work_orders_sample_1667864342.csv","2022-07-11 23:39:02"
"A00995","East","Ling","Deliver","","24-Jun-21","",1,"","",""," 21.00 ","Account","  ",80," -   "," -   "," 21.00 "," 21.00 "," 21.00 ","Thu","Sat",896,"work_orders_sample_1667864342.csv","2022-07-11 23:39:02"
"A00996","East","Ling","Assess","","24-Jun-21","",1,"","",""," 58.89 ","C.O.D.","  ",80," -   "," -   "," 58.89 "," 58.89 "," 58.89 ","Thu","Sat",897,"work_orders_sample_1667864342.csv","2022-07-11 23:39:02"
"A00997","Central","Burton","Deliver","","24-Jun-21","",1,"","",""," 32.67 ","C.O.D.","  ",80," -   "," -   "," 32.67 "," 32.67 "," 32.67 ","Thu","Sat",898,"work_orders_sample_1667864342.csv","2022-07-11 23:39:02"
"A00998","Southeast","Burton","Repair","","24-Jun-21","",2,"","",""," 205.28 ","C.O.D.","  ",140," -   "," -   "," 205.28 "," 205.28 "," 205.28 ","Thu","Sat",899,"work_orders_sample_1667864342.csv","2022-07-11 23:39:02"
"A00999","Central","Khan","Replace","","24-Jun-21","",2,"","",""," 223.65 ","Account","  ",140," -   "," -   "," 223.65 "," 223.65 "," 223.65 ","Thu","Sat",900,"work_orders_sample_1667864342.csv","2022-07-11 23:39:02"
"A01000","Northwest","Khan","Repair","","25-Jun-21","16-Jul-21",1,"","",6.25," 20.00 ","C.O.D."," 21 ",80," 500.00 "," 500.00 "," 20.00 "," 520.00 "," 520.00 ","Fri","Fri",901,"work_orders_sample_1667864342.csv","2022-07-11 23:39:02"
"A01001","Northwest","Khan","Repair","","25-Jun-21","",1,"","",""," 415.28 ","P.O.","  ",80," -   "," -   "," 415.28 "," 415.28 "," 415.28 ","Fri","Sat",902,"work_orders_sample_1667864342.csv","2022-07-11 23:39:02"
"A01002","Southeast","Khan","Assess","","26-Jun-21","24-Jul-21",2,"","",0.25," 237.21 ","C.O.D."," 28 ",140," 35.00 "," 35.00 "," 237.21 "," 272.21 "," 272.21 ","Sat","Sat",903,"work_orders_sample_1667864342.csv","2022-07-11 23:39:02"
"A01003","North","Ling","Replace","","28-Jun-21","19-Jul-21",2,"","",2.5," 106.65 ","Account"," 21 ",140," 350.00 "," 350.00 "," 106.65 "," 456.65 "," 456.65 ","Mon","Mon",904,"work_orders_sample_1667864342.csv","2022-07-11 23:39:02"
"A01004","Central","Cartier","Replace","Yes","28-Jun-21","",2,"","",""," 60.00 ","C.O.D.","  ",140," -   "," -   "," 60.00 "," 60.00 "," 60.00 ","Mon","Sat",905,"work_orders_sample_1667864342.csv","2022-07-11 23:39:02"
"A01005","North","Ling","Deliver","","29-Jun-21","09-Jul-21",1,"","",0.25," 20.07 ","Account"," 10 ",80," 20.00 "," 20.00 "," 20.07 "," 40.07 "," 40.07 ","Tue","Fri",906,"work_orders_sample_1667864342.csv","2022-07-11 23:39:02"
"A01006","South","Burton","Replace","","29-Jun-21","15-Jul-21",2,"","",0.5," 215.99 ","Account"," 16 ",140," 70.00 "," 70.00 "," 215.99 "," 285.99 "," 285.99 ","Tue","Thu",907,"work_orders_sample_1667864342.csv","2022-07-11 23:39:02"
"A01007","West","Khan","Deliver","","29-Jun-21","14-Jul-21",1,"","",0.25," 18.00 ","C.O.D."," 15 ",80," 20.00 "," 20.00 "," 18.00 "," 38.00 "," 38.00 ","Tue","Wed",908,"work_orders_sample_1667864342.csv","2022-07-11 23:39:02"
"A01008","North","Ling","Deliver","","29-Jun-21","",1,"","",""," 43.01 ","C.O.D.","  ",80," -   "," -   "," 43.01 "," 43.01 "," 43.01 ","Tue","Sat",909,"work_orders_sample_1667864342.csv","2022-07-11 23:39:02"
"A01009","North","Ling","Assess","","29-Jun-21","",1,"","",""," 58.50 ","Account","  ",80," -   "," -   "," 58.50 "," 58.50 "," 58.50 ","Tue","Sat",910,"work_orders_sample_1667864342.csv","2022-07-11 23:39:02"
"A01010","Southeast","Khan","Replace","","29-Jun-21","",1,"","",""," 146.72 ","C.O.D.","  ",80," -   "," -   "," 146.72 "," 146.72 "," 146.72 ","Tue","Sat",911,"work_orders_sample_1667864342.csv","2022-07-11 23:39:02"
"A01011","Central","Cartier","Install","","29-Jun-21","",1,"","",""," 60.00 ","Account","  ",80," -   "," -   "," 60.00 "," 60.00 "," 60.00 ","Tue","Sat",912,"work_orders_sample_1667864342.csv","2022-07-11 23:39:02"
"A01012","Southeast","Burton","Assess","","29-Jun-21","",2,"","",""," 180.00 ","C.O.D.","  ",140," -   "," -   "," 180.00 "," 180.00 "," 180.00 ","Tue","Sat",913,"work_orders_sample_1667864342.csv","2022-07-11 23:39:02"
"A01013","East","Ling","Install","","29-Jun-21","",2,"","",""," 165.00 ","Account","  ",140," -   "," -   "," 165.00 "," 165.00 "," 165.00 ","Tue","Sat",914,"work_orders_sample_1667864342.csv","2022-07-11 23:39:02"
"A01014","South","Burton","Install","","30-Jun-21","12-Jul-21",2,"","",1.0," 183.54 ","Account"," 12 ",140," 140.00 "," 140.00 "," 183.54 "," 323.54 "," 323.54 ","Wed","Mon",915,"work_orders_sample_1667864342.csv","2022-07-11 23:39:02"
"A01015","South","Burton","Repair","","30-Jun-21","13-Jul-21",2,"","",1.75," 333.90 ","Account"," 13 ",140," 245.00 "," 245.00 "," 333.90 "," 578.90 "," 578.90 ","Wed","Tue",916,"work_orders_sample_1667864342.csv","2022-07-11 23:39:02"
"A01016","Northwest","Khan","Assess","Yes","30-Jun-21","21-Jul-21",2,"","",0.5," 23.90 ","Account"," 21 ",140," 70.00 "," 70.00 "," 23.90 "," 93.90 "," 93.90 ","Wed","Wed",917,"work_orders_sample_1667864342.csv","2022-07-11 23:39:02"
"A01017","Northwest","Khan","Assess","Yes","30-Jun-21","21-Jul-21",2,"","",0.5," 38.50 ","Account"," 21 ",140," 70.00 "," 70.00 "," 38.50 "," 108.50 "," 108.50 ","Wed","Wed",918,"work_orders_sample_1667864342.csv","2022-07-11 23:39:02"
"A01018","Central","Khan","Replace","","30-Jun-21","",2,"","",""," 103.18 ","C.O.D.","  ",140," -   "," -   "," 103.18 "," 103.18 "," 103.18 ","Wed","Sat",919,"work_orders_sample_1667864342.csv","2022-07-11 23:39:02"
"A01019","Northwest","Khan","Assess","","30-Jun-21","",1,"","",""," 68.50 ","Account","  ",80," -   "," -   "," 68.50 "," 68.50 "," 68.50 ","Wed","Sat",920,"work_orders_sample_1667864342.csv","2022-07-11 23:39:02"
"A01020","Southeast","Burton","Repair","","30-Jun-21","",2,"","",""," 309.64 ","C.O.D.","  ",140," -   "," -   "," 309.64 "," 309.64 "," 309.64 ","Wed","Sat",921,"work_orders_sample_1667864342.csv","2022-07-11 23:39:02"
"A01021","Northeast","Ling","Install","","30-Jun-21","",2,"","",""," 625.50 ","Account","  ",140," -   "," -   "," 625.50 "," 625.50 "," 625.50 ","Wed","Sat",922,"work_orders_sample_1667864342.csv","2022-07-11 23:39:02"
"A01022","North","Ling","Repair","","30-Jun-21","",2,"","",""," 687.92 ","C.O.D.","  ",140," -   "," -   "," 687.92 "," 687.92 "," 687.92 ","Wed","Sat",923,"work_orders_sample_1667864342.csv","2022-07-11 23:39:02"
"A01023","West","Khan","Assess","","30-Jun-21","",1,"","",""," 110.69 ","P.O.","  ",80," -   "," -   "," 110.69 "," 110.69 "," 110.69 ","Wed","Sat",924,"work_orders_sample_1667864342.csv","2022-07-11 23:39:02"
"A01024","Southwest","Burton","Assess","","30-Jun-21","",2,"","",""," 151.81 ","C.O.D.","  ",140," -   "," -   "," 151.81 "," 151.81 "," 151.81 ","Wed","Sat",925,"work_orders_sample_1667864342.csv","2022-07-11 23:39:02"
"A01025","North","Ling","Assess","","01-Jul-21","",2,"","",""," 120.00 ","Account","  ",140," -   "," -   "," 120.00 "," 120.00 "," 120.00 ","Thu","Sat",926,"work_orders_sample_1667864342.csv","2022-07-11 23:39:02"
"A01026","West","Khan","Deliver","","02-Jul-21","",1,"","",""," 74.78 ","Account","  ",80," -   "," -   "," 74.78 "," 74.78 "," 74.78 ","Fri","Sat",927,"work_orders_sample_1667864342.csv","2022-07-11 23:39:02"
"A01027","Central","Cartier","Install","","02-Jul-21","",2,"","",""," 445.16 ","C.O.D.","  ",140," -   "," -   "," 445.16 "," 445.16 "," 445.16 ","Fri","Sat",928,"work_orders_sample_1667864342.csv","2022-07-11 23:39:02"
"A01028","Central","Khan","Assess","","05-Jul-21","20-Jul-21",2,"","",0.5," 85.32 ","Account"," 15 ",140," 70.00 "," 70.00 "," 85.32 "," 155.32 "," 155.32 ","Mon","Tue",929,"work_orders_sample_1667864342.csv","2022-07-11 23:39:02"
"A01029","West","Khan","Assess","","05-Jul-21","",2,"","",""," 180.33 ","Account","  ",140," -   "," -   "," 180.33 "," 180.33 "," 180.33 ","Mon","Sat",930,"work_orders_sample_1667864342.csv","2022-07-11 23:39:02"
"A01030","East","Ling","Replace","","05-Jul-21","",2,"","",""," 21.33 ","Account","  ",140," -   "," -   "," 21.33 "," 21.33 "," 21.33 ","Mon","Sat",931,"work_orders_sample_1667864342.csv","2022-07-11 23:39:02"
"A01031","Northwest","Lopez","Install","","05-Jul-21","",2,"","",""," 1,630.12 ","C.O.D.","  ",140," -   "," -   "," 1,630.12 "," 1,630.12 "," 1,630.12 ","Mon","Sat",932,"work_orders_sample_1667864342.csv","2022-07-11 23:39:02"
"A01032","South","Burton","Deliver","","06-Jul-21","13-Jul-21",1,"","",0.25," 122.36 ","Account"," 7 ",80," 20.00 "," 20.00 "," 122.36 "," 142.36 "," 142.36 ","Tue","Tue",933,"work_orders_sample_1667864342.csv","2022-07-11 23:39:02"
"A01033","Northwest","Cartier","Assess","","06-Jul-21","22-Jul-21",1,"","",0.5," 120.00 ","Account"," 16 ",80," 40.00 "," 40.00 "," 120.00 "," 160.00 "," 160.00 ","Tue","Thu",934,"work_orders_sample_1667864342.csv","2022-07-11 23:39:02"
"A01034","North","Ling","Assess","","06-Jul-21","",1,"","",""," 48.79 ","Account","  ",80," -   "," -   "," 48.79 "," 48.79 "," 48.79 ","Tue","Sat",935,"work_orders_sample_1667864342.csv","2022-07-11 23:39:02"
"A01035","North","Ling","Replace","","06-Jul-21","",2,"","",""," 94.63 ","C.O.D.","  ",140," -   "," -   "," 94.63 "," 94.63 "," 94.63 ","Tue","Sat",936,"work_orders_sample_1667864342.csv","2022-07-11 23:39:02"
"A01036","Southeast","Cartier","Replace","","06-Jul-21","",1,"","",""," 142.38 ","C.O.D.","  ",80," -   "," -   "," 142.38 "," 142.38 "," 142.38 ","Tue","Sat",937,"work_orders_sample_1667864342.csv","2022-07-11 23:39:02"
"A01037","North","Ling","Replace","","06-Jul-21","",2,"","",""," 37.29 ","C.O.D.","  ",140," -   "," -   "," 37.29 "," 37.29 "," 37.29 ","Tue","Sat",938,"work_orders_sample_1667864342.csv","2022-07-11 23:39:02"
"A01038","Southeast","Burton","Repair","","07-Jul-21","21-Jul-21",2,"","",1.0," 46.86 ","P.O."," 14 ",140," 140.00 "," 140.00 "," 46.86 "," 186.86 "," 186.86 ","Wed","Wed",939,"work_orders_sample_1667864342.csv","2022-07-11 23:39:02"
"A01039","Northwest","Khan","Assess","Yes","07-Jul-21","21-Jul-21",2,"","",0.5," 74.53 ","Account"," 14 ",140," 70.00 "," 70.00 "," 74.53 "," 144.53 "," 144.53 ","Wed","Wed",940,"work_orders_sample_1667864342.csv","2022-07-11 23:39:02"
"A01040","North","Ling","Deliver","","07-Jul-21","",1,"","",""," 140.13 ","Account","  ",80," -   "," -   "," 140.13 "," 140.13 "," 140.13 ","Wed","Sat",941,"work_orders_sample_1667864342.csv","2022-07-11 23:39:02"
"A01041","East","Ling","Replace","","07-Jul-21","",2,"","",""," 191.69 ","Account","  ",140," -   "," -   "," 191.69 "," 191.69 "," 191.69 ","Wed","Sat",942,"work_orders_sample_1667864342.csv","2022-07-11 23:39:02"
"A01042","Central","Burton","Deliver","","07-Jul-21","",1,"","",""," 64.34 ","C.O.D.","  ",80," -   "," -   "," 64.34 "," 64.34 "," 64.34 ","Wed","Sat",943,"work_orders_sample_1667864342.csv","2022-07-11 23:39:02"
"A01043","South","Burton","Replace","","07-Jul-21","",2,"","",""," 335.62 ","P.O.","  ",140," -   "," -   "," 335.62 "," 335.62 "," 335.62 ","Wed","Sat",944,"work_orders_sample_1667864342.csv","2022-07-11 23:39:02"
"A01044","Southwest","Burton","Replace","","07-Jul-21","",2,"","",""," 414.86 ","C.O.D.","  ",140," -   "," -   "," 414.86 "," 414.86 "," 414.86 ","Wed","Sat",945,"work_orders_sample_1667864342.csv","2022-07-11 23:39:02"
"A01045","Central","Khan","Repair","","08-Jul-21","19-Jul-21",2,"","",1.0," 312.19 ","C.O.D."," 11 ",140," 140.00 "," 140.00 "," 312.19 "," 452.19 "," 452.19 ","Thu","Mon",946,"work_orders_sample_1667864342.csv","2022-07-11 23:39:02"
"A01046","Central","Cartier","Install","Yes","08-Jul-21","",2,"","",""," 116.10 ","C.O.D.","  ",140," -   "," -   "," 116.10 "," 116.10 "," 116.10 ","Thu","Sat",947,"work_orders_sample_1667864342.csv","2022-07-11 23:39:02"
"A01047","East","Ling","Repair","","08-Jul-21","",2,"","",""," 187.55 ","C.O.D.","  ",140," -   "," -   "," 187.55 "," 187.55 "," 187.55 ","Thu","Sat",948,"work_orders_sample_1667864342.csv","2022-07-11 23:39:02"
"A01048","Central","Burton","Install","","08-Jul-21","",2,"Yes","Yes",""," 3,060.34 ","Warranty","  ",140," -   "," -   "," -   "," 3,060.34 "," -   ","Thu","Sat",949,"work_orders_sample_1667864342.csv","2022-07-11 23:39:02"
"A01049","Central","Burton","Assess","","09-Jul-21","",2,"","",""," 250.83 ","C.O.D.","  ",140," -   "," -   "," 250.83 "," 250.83 "," 250.83 ","Fri","Sat",950,"work_orders_sample_1667864342.csv","2022-07-11 23:39:02"
"A01050","South","Burton","Assess","","10-Jul-21","",1,"","",""," 320.71 ","C.O.D.","  ",80," -   "," -   "," 320.71 "," 320.71 "," 320.71 ","Sat","Sat",951,"work_orders_sample_1667864342.csv","2022-07-11 23:39:02"
"A01051","Central","Burton","Assess","Yes","12-Jul-21","21-Jul-21",1,"","",0.75," 74.95 ","C.O.D."," 9 ",80," 60.00 "," 60.00 "," 74.95 "," 134.95 "," 134.95 ","Mon","Wed",952,"work_orders_sample_1667864342.csv","2022-07-11 23:39:02"
"A01052","Southeast","Burton","Replace","Yes","12-Jul-21","22-Jul-21",2,"","",1.75," 120.00 ","P.O."," 10 ",140," 245.00 "," 245.00 "," 120.00 "," 365.00 "," 365.00 ","Mon","Thu",953,"work_orders_sample_1667864342.csv","2022-07-11 23:39:02"
"A01053","North","Ling","Assess","","12-Jul-21","",2,"","",""," 169.02 ","Account","  ",140," -   "," -   "," 169.02 "," 169.02 "," 169.02 ","Mon","Sat",954,"work_orders_sample_1667864342.csv","2022-07-11 23:39:02"
"A01054","East","Ling","Deliver","","12-Jul-21","",2,"","",""," 145.00 ","C.O.D.","  ",140," -   "," -   "," 145.00 "," 145.00 "," 145.00 ","Mon","Sat",955,"work_orders_sample_1667864342.csv","2022-07-11 23:39:02"
"A01055","Central","Cartier","Install","","12-Jul-21","",1,"","",""," 399.84 ","Account","  ",80," -   "," -   "," 399.84 "," 399.84 "," 399.84 ","Mon","Sat",956,"work_orders_sample_1667864342.csv","2022-07-11 23:39:02"
"A01056","Northeast","Burton","Repair","","12-Jul-21","",1,"","",""," 464.21 ","C.O.D.","  ",80," -   "," -   "," 464.21 "," 464.21 "," 464.21 ","Mon","Sat",957,"work_orders_sample_1667864342.csv","2022-07-11 23:39:02"
"A01057","Southeast","Khan","Assess","Yes","13-Jul-21","20-Jul-21",1,"","",0.5," 83.46 ","C.O.D."," 7 ",80," 40.00 "," 40.00 "," 83.46 "," 123.46 "," 123.46 ","Tue","Tue",958,"work_orders_sample_1667864342.csv","2022-07-11 23:39:02"
"A01058","North","Ling","Assess","","13-Jul-21","",2,"","",""," 58.50 ","Account","  ",140," -   "," -   "," 58.50 "," 58.50 "," 58.50 ","Tue","Sat",959,"work_orders_sample_1667864342.csv","2022-07-11 23:39:02"
"A01059","South","Burton","Assess","","13-Jul-21","",1,"","",""," 61.18 ","Account","  ",80," -   "," -   "," 61.18 "," 61.18 "," 61.18 ","Tue","Sat",960,"work_orders_sample_1667864342.csv","2022-07-11 23:39:02"
"A01060","South","Burton","Assess","","13-Jul-21","",1,"","",""," 220.73 ","C.O.D.","  ",80," -   "," -   "," 220.73 "," 220.73 "," 220.73 ","Tue","Sat",961,"work_orders_sample_1667864342.csv","2022-07-11 23:39:02"
"A01061","Northeast","Ling","Replace","Yes","13-Jul-21","",2,"","",""," 66.86 ","C.O.D.","  ",140," -   "," -   "," 66.86 "," 66.86 "," 66.86 ","Tue","Sat",962,"work_orders_sample_1667864342.csv","2022-07-11 23:39:02"
"A01062","Northwest","Cartier","Replace","","14-Jul-21","",1,"","",""," 120.00 ","P.O.","  ",80," -   "," -   "," 120.00 "," 120.00 "," 120.00 ","Wed","Sat",963,"work_orders_sample_1667864342.csv","2022-07-11 23:39:02"
"A01063","Northwest","Cartier","Replace","","14-Jul-21","",1,"","",""," 120.00 ","P.O.","  ",80," -   "," -   "," 120.00 "," 120.00 "," 120.00 ","Wed","Sat",964,"work_orders_sample_1667864342.csv","2022-07-11 23:39:02"
"A01064","Northwest","Cartier","Replace","","14-Jul-21","",1,"","",""," 120.00 ","P.O.","  ",80," -   "," -   "," 120.00 "," 120.00 "," 120.00 ","Wed","Sat",965,"work_orders_sample_1667864342.csv","2022-07-11 23:39:02"
"A01065","Southwest","Burton","Assess","","14-Jul-21","",1,"","",""," 166.62 ","C.O.D.","  ",80," -   "," -   "," 166.62 "," 166.62 "," 166.62 ","Wed","Sat",966,"work_orders_sample_1667864342.csv","2022-07-11 23:39:02"
"A01066","Northeast","Ling","Replace","","14-Jul-21","",2,"","",""," 336.26 ","Account","  ",140," -   "," -   "," 336.26 "," 336.26 "," 336.26 ","Wed","Sat",967,"work_orders_sample_1667864342.csv","2022-07-11 23:39:02"
"A01067","Northwest","Khan","Repair","","14-Jul-21","",2,"","",""," 1,000.45 ","Account","  ",140," -   "," -   "," 1,000.45 "," 1,000.45 "," 1,000.45 ","Wed","Sat",968,"work_orders_sample_1667864342.csv","2022-07-11 23:39:02"
"A01068","Central","Burton","Install","Yes","15-Jul-21","15-Jul-21",1,"","",1.0," 310.93 ","C.O.D."," -   ",80," 80.00 "," 80.00 "," 310.93 "," 390.93 "," 390.93 ","Thu","Thu",969,"work_orders_sample_1667864342.csv","2022-07-11 23:39:02"
"A01069","Northeast","Ling","Replace","","15-Jul-21","",2,"","",""," 450.20 ","Account","  ",140," -   "," -   "," 450.20 "," 450.20 "," 450.20 ","Thu","Sat",970,"work_orders_sample_1667864342.csv","2022-07-11 23:39:02"
"A01070","North","Ling","Replace","","15-Jul-21","",2,"","",""," 186.00 ","Account","  ",140," -   "," -   "," 186.00 "," 186.00 "," 186.00 ","Thu","Sat",971,"work_orders_sample_1667864342.csv","2022-07-11 23:39:02"
"A01071","Central","Khan","Replace","","16-Jul-21","29-Jul-21",1,"","",1.5," 1,111.50 ","P.O."," 13 ",80," 120.00 "," 120.00 "," 1,111.50 "," 1,231.50 "," 1,231.50 ","Fri","Thu",972,"work_orders_sample_1667864342.csv","2022-07-11 23:39:02"
"A01072","East","Ling","Repair","","16-Jul-21","",2,"","",""," 170.00 ","Account","  ",140," -   "," -   "," 170.00 "," 170.00 "," 170.00 ","Fri","Sat",973,"work_orders_sample_1667864342.csv","2022-07-11 23:39:02"
"A01073","North","Ling","Replace","","16-Jul-21","",2,"","",""," 180.00 ","Account","  ",140," -   "," -   "," 180.00 "," 180.00 "," 180.00 ","Fri","Sat",974,"work_orders_sample_1667864342.csv","2022-07-11 23:39:02"
"A01074","Northwest","Cartier","Assess","","17-Jul-21","26-Jul-21",1,"","",0.75," 48.00 ","C.O.D."," 9 ",80," 60.00 "," 60.00 "," 48.00 "," 108.00 "," 108.00 ","Sat","Mon",975,"work_orders_sample_1667864342.csv","2022-07-11 23:39:02"
"A01075","Central","Burton","Replace","","17-Jul-21","",2,"Yes","Yes",""," 1,019.98 ","Warranty","  ",140," -   "," -   "," -   "," 1,019.98 "," -   ","Sat","Sat",976,"work_orders_sample_1667864342.csv","2022-07-11 23:39:02"
"A01076","Southeast","Burton","Assess","","19-Jul-21","19-Jul-21",1,"","",0.5," 161.80 ","C.O.D."," -   ",80," 40.00 "," 40.00 "," 161.80 "," 201.80 "," 201.80 ","Mon","Mon",977,"work_orders_sample_1667864342.csv","2022-07-11 23:39:02"
"A01077","North","Ling","Assess","","19-Jul-21","",2,"","",""," 61.24 ","C.O.D.","  ",140," -   "," -   "," 61.24 "," 61.24 "," 61.24 ","Mon","Sat",978,"work_orders_sample_1667864342.csv","2022-07-11 23:39:02"
